hip,hd,bf,proper,ra,dec,dist,mag,absmag,spect,x,y,z
38020,63578,,,7.792085,-46.60849,480.7692,5.22,-3.19,B1V,-149.333412,294.59077,-349.363889
39061,65925,,,7.991217,-39.296944,55.5556,5.22,1.496,F3V,-21.410779,37.282365,-35.185516
43970,76543,62Omi1Cnc,,8.954152,15.322762,45.7247,5.22,1.919,A5III,-30.806366,31.554911,12.083025
54767,97583,,,11.212568,-64.16977,95.8773,5.22,0.311,B9V,-40.889865,8.551004,-86.298274
55831,99556,,,11.443174,-61.115167,418.41,5.22,-2.888,B3IV,-199.969492,29.359288,-366.356698
58684,104513,67    UMa,,12.035239,43.0456,34.27,5.22,2.545,A7m,-25.043857,-0.230917,23.392061
62267,110951,32    Vir,,12.760294,7.673326,77.4593,5.22,0.775,A8m,-75.249946,-15.179075,10.342728
70035,125158,,,14.331002,-61.272972,48.3559,5.22,1.798,Am,-19.046749,-13.319145,-42.404398
72290,129893,,,14.783694,-52.383518,79.6813,5.22,0.713,G6III,-36.281606,-32.388704,-63.116532
82216,151525,45    Her,,16.796227,5.246746,120.6273,5.22,-0.187,B9p (Cr),-37.232477,-114.205849,11.030757
92390,174116,29    Sgr,,18.827807,-20.324656,286.533,5.22,-2.066,K2III,57.776277,-262.407938,-99.524093
92405,174602,9Nu 2Lyr,,18.831366,32.551058,70.9723,5.22,0.965,A3V,12.918088,-58.412107,38.186763
95260,182255,3    Vul,,19.380801,26.262403,120.4819,5.22,-0.185,B6III,38.212489,-101.062317,53.311124
98583,190544,64    Dra,,20.024594,64.820974,180.1802,5.22,-1.059,M1III,38.755273,-66.138887,163.059717
106093,204771,71    Cyg,,21.490816,46.540585,66.4452,5.22,1.108,K0III,36.192119,-27.90965,48.229907
116076,221345,14    And,,23.52149,39.236198,79.1766,5.22,0.727,K0III,60.844885,-7.662161,50.080351
6315,8126,91    Psc,,1.352047,28.738207,107.4114,5.23,0.075,K5III,88.342118,32.644952,51.644139
10306,13555,17Eta Ari,,2.213355,21.210993,28.8684,5.23,2.928,F5V,22.519531,14.736568,10.444706
14456,19349,,,3.109303,-6.088555,139.8601,5.23,-0.498,M3III,95.484394,101.111637,-14.834339
32292,48917,10    CMa,,6.741241,-31.070523,100000,5.23,-14.77,B2V,-16517.43854,84045.56622,-51609.27323
35907,57669,66    Aur,,7.402352,40.672389,370.3704,5.23,-2.613,K0III,-100.829551,262.187247,241.382729
39970,68324,,,8.161988,-47.937193,338.9831,5.23,-2.421,B1IVe,-121.786009,191.683542,-251.664777
43834,76219,58Rho2Cnc,,8.927689,27.927481,149.2537,5.23,-0.64,G8II-III,-91.465643,94.995986,69.903587
44154,76813,64Sig3Cnc,,8.992405,32.418559,90.6618,5.23,0.443,G9III,-54.00908,54.224321,48.603925
44337,77653,,,9.029046,-52.188685,112.9944,5.23,-0.035,Ap Si,-49.354354,48.609447,-89.269639
44798,78316,76Kap Cnc,,9.129115,10.668191,162.8664,5.23,-0.829,B8IIIMNp,-116.933685,109.284136,30.150041
48926,86629,Eta Ant,,9.981191,-35.890973,33.3111,5.23,2.617,A8IV,-23.304405,13.608277,-19.528614
52701,93549,,,10.774889,-64.263242,145.9854,5.23,-0.592,B7IV,-60.15958,19.98528,-131.503543
53252,94388,,,10.891536,-20.138731,30.8071,5.23,2.787,F6V,-27.714225,8.276166,-10.606702
63076,112429,8    Dra,,12.924598,65.438474,29.2912,5.23,2.896,A5n,-11.820552,-2.918495,26.640872
72357,130259,56    Hya,,14.795779,-26.0875,109.7695,5.23,0.028,G8/K0III,-73.336943,-65.886289,-48.270392
76939,139980,,,15.710645,-37.424935,79.9361,5.23,0.716,G8/K0III,-35.810211,-52.416467,-48.578801
79607,146361,17Sig CrB,,16.24469,33.858613,21.0793,5.23,3.611,F8V,-7.763883,-15.688492,11.744175
82493,151804,,,16.859367,-41.230534,100000,5.23,-14.77,O9e,-22125.61307,-71878.06621,-65909.03373
82730,152601,23    Oph,,16.909915,-6.153982,73.8007,5.23,0.89,K2III,-20.657012,-70.407508,-7.911482
86036,160269,26    Dra,,17.58317,61.874554,14.1904,5.23,4.47,G0V,-0.728444,-6.649556,12.514635
94068,178596,19    Aql,,19.149976,6.073207,45.7875,5.23,1.926,F0III-IV,13.50129,-43.48224,4.844231
98636,190004,16    Vul,,20.03373,24.938043,67.981,5.23,1.068,F2III,31.291433,-53.109667,28.663232
950,739,The Scl,,0.195552,-35.133119,21.2766,5.24,3.6,F3/F5V,17.377471,0.890451,-12.244148
3949,4919,Rho Phe,,0.844768,-50.986816,74.239,5.24,0.887,F2III,45.595244,10.251595,-57.683939
7981,10476,107    Psc,,1.70827,20.268504,7.5324,5.24,5.855,K1V,6.370804,3.055661,2.60927
14043,18537,,,3.014501,52.351744,140.647,5.24,-0.501,B7V,60.515654,60.976974,111.360811
15371,20807,Zet2Ret,,3.303309,-62.506363,12.0322,5.24,4.838,G1V,3.603559,4.227199,-10.6734
16803,22470,20    Eri,,3.604837,-17.467064,149.2537,5.24,-0.63,B8/B9III,83.538055,115.286983,-44.799658
17457,23363,24    Eri,,3.741808,-1.163091,200.8032,5.24,-1.274,B7V,111.895161,166.687977,-4.075984
17717,23878,28Tau7Eri,,3.794347,-23.874677,76.9231,5.24,0.81,A1V,38.39785,58.936381,-31.133766
17954,23985,,,3.838593,25.579362,56.4653,5.24,1.481,A2V,27.306054,42.992469,24.379523
20384,28093,Eta Ret,,4.364796,-63.386391,117.9245,5.24,-0.118,G7III,21.930322,48.059877,-105.430507
21297,29065,,,4.569936,-8.970258,233.1002,5.24,-1.598,K4III,84.203143,214.299876,-36.345349
25197,34787,16    Cam,,5.391065,57.544395,103.0928,5.24,0.174,A0Vn,8.782403,54.622867,86.99057
26268,37077,45    Ori,,5.594301,-4.856067,110.2536,5.24,0.028,F0III,11.646256,109.238698,-9.333282
32480,48682,56Psi5Aur,,6.778983,43.577427,16.7168,5.24,4.124,G0V,-2.452642,11.859259,11.523315
35393,57240,,,7.309309,-39.210285,141.844,5.24,-0.519,A0V,-36.939537,103.511628,-89.669476
36641,59881,7Del1CMi,,7.534986,1.914481,233.1002,5.24,-1.598,F0III,-91.121531,214.410932,7.787368
42334,73495,Eta Pyx,,8.631154,-26.255,71.0732,5.24,0.981,A0V,-40.516266,49.207344,-31.440558
45344,79735,,,9.240136,-43.227493,187.6173,5.24,-1.126,B4V+...,-102.547556,90.401408,-128.498583
45527,79910,23    Hya,,9.27826,-6.353144,75.2445,5.24,0.858,K2III,-56.587592,48.890098,-8.326264
56779,101153,1Ome Vir,,11.641002,8.134298,152.439,5.24,-0.675,M4III,-150.239364,14.162035,21.569187
64348,114474,,,13.189789,-43.368553,68.1663,5.24,1.072,K1/K2III,-47.169018,-15.186764,-46.808967
73909,134190,,,15.104638,54.556318,78.9266,5.24,0.754,G8III,-31.465477,-33.238524,64.300506
79540,145897,17Chi Sco,,16.230807,-11.837747,116.0093,5.24,-0.082,K3III,-50.729322,-101.57897,-23.798205
80620,148349,,,16.462071,-7.597929,176.9912,5.24,-1,M2 comp,-68.743387,-161.409083,-23.401993
80843,148897,,,16.50932,20.479188,192.6782,5.24,-1.184,G8p,-68.667677,-166.929177,67.411827
90200,168905,,,18.405067,-44.110256,149.4768,5.24,-0.633,B2.5Vn,11.360058,-106.721687,-104.042031
98174,188162,,,19.951749,-58.901351,85.3971,5.24,0.583,B9.5IV,21.570112,-38.474783,-73.123751
101923,196662,14Tau Cap,,20.654533,-14.95476,348.4321,5.24,-2.471,B7III,215.561723,-258.560088,-89.915081
103571,,,,20.984753,4.29461,56.5611,5.24,1.477,G0V,39.722924,-40.041319,4.235573
107128,206356,41    Cap,,21.700192,-23.262858,70.7214,5.24,0.992,K0III,53.546638,-36.797591,-27.931264
109572,210855,,,22.196848,56.839357,37.3552,5.24,2.378,F8V,18.198144,-9.291149,31.271399
112529,215721,68    Aqr,,22.792535,-19.613375,77.8816,5.24,0.783,G8III,69.72795,-22.806749,-26.1427
117089,222847,106    Aqr,,23.736688,-18.276938,116.144,5.24,-0.085,B9V,110.022928,-7.59644,-36.423991
,164765,69Tau Oph,,18.051202,-8.181708,52.0291,5.24,1.659,dF3   J,0.690292,-51.492963,-7.404135
7955,10537,Pi  Scl,,1.702389,-32.32697,65.8762,5.25,1.156,K1II/III,50.228449,23.996286,-35.227357
10559,13869,7    Tri,,2.265635,33.358895,86.0585,5.25,0.576,A0V,59.601842,40.178525,47.321987
13141,17848,Nu  Hor,,2.817062,-62.806521,50.4541,5.25,1.736,A2V,17.06589,15.504933,-44.877574
25202,35337,8    Lep,,5.39171,-13.927352,505.0505,5.25,-3.267,B2IV,77.735249,484.000245,-121.56136
31165,46568,,,6.539271,-37.696702,83.7521,5.25,0.635,G8III,-9.325038,65.610499,-51.213073
31688,47536,,,6.629891,-32.339735,123.3046,5.25,-0.205,K1III,-17.102064,102.766231,-65.960745
37921,62832,11    CMi,,7.771167,10.768252,92.4214,5.25,0.421,A1Vnn,-40.607872,81.207056,17.267783
39487,66888,,,8.071164,-32.674829,641.0256,5.25,-3.784,M2II,-278.449782,462.184804,-346.071032
50414,89254,22Eps Sex,,10.293834,-8.068914,59.312,5.25,1.384,F2III,-52.963388,25.367269,-8.325293
51502,90089,,,10.518048,82.558587,21.5008,5.25,3.588,F2V,-2.577639,1.05352,21.319754
76534,139641,54Phi Boo,,15.630441,40.353433,52.0291,5.25,1.669,G8III-IV,-23.048982,-32.261828,33.688823
86305,159492,Pi  Ara,,17.634871,-54.500434,44.5633,5.25,2.005,A7V,-2.469939,-25.759605,-36.279846
88331,164852,96    Her,,18.039736,20.833632,288.1844,5.25,-2.048,B3IV,2.801853,-269.327362,102.494355
90067,169191,,,18.380288,17.826616,111.2347,5.25,0.019,K3III,10.525321,-105.369477,34.053069
92056,174980,,,18.762989,74.085553,96.8054,5.25,0.321,K0II-III,5.267032,-26.016412,93.095088
93903,178475,18Iot Lyr,,19.121703,36.100157,274.7253,5.25,-1.944,B6IV,64.25245,-212.472082,161.86766
104738,201772,,,21.21751,-39.424922,32.9598,5.25,2.66,F5V,18.998208,-16.948933,-20.931417
112031,214993,12    Lac,,22.691292,40.225449,411.5226,5.25,-2.822,B2IIIv SB,295.939224,-105.55747,265.759923
113864,218029,,,23.059128,67.20921,126.7427,5.25,-0.265,K3III,47.614092,-11.971307,116.847261
13165,17543,42Pi  Ari,,2.821544,17.464309,239.2344,5.26,-1.634,B6V,168.726694,153.65423,71.797054
14293,19107,10Rho3Eri,,3.071254,-7.600857,41.5628,5.26,2.166,A8V,28.582744,29.669528,-5.49758
20261,27459,58    Tau,,4.343419,15.095453,46.9484,5.26,1.902,F0V,19.048181,41.132174,12.226757
20266,27022,,,4.344541,65.140441,97.9432,5.26,0.305,G5III,17.291717,37.367918,88.867724
27386,38710,52    Ori,,5.800065,6.454156,165.0165,5.26,-0.828,A5V,8.578792,163.746456,18.54925
31434,46553,49    Aur,,6.586684,28.022314,113.3787,5.26,-0.013,A0Vnn,-15.312312,98.908595,53.26713
45328,79846,,,9.238335,-55.569629,196.0784,5.26,-1.202,G8II/III,-83.127976,73.351759,-161.728259
45631,80456,,,9.301633,-51.050859,134.2282,5.26,-0.379,B7/B8III,-64.186624,54.77318,-104.390242
48883,86360,27Nu  Leo,,9.970382,12.4448,153.1394,5.26,-0.665,B9IV,-128.922972,75.772613,33.001404
49698,88323,,,10.145223,-65.815438,113.2503,5.26,-0.01,K0III,-41.032817,21.654181,-103.310384
53154,94367,,,10.875236,-57.240405,100000,5.26,-14.74,B9Ia,-51782.47122,15704.56484,-84094.84096
56573,100825,,,11.598771,-47.641643,61.8047,5.26,1.305,A7m,-41.412386,4.36606,-45.670321
56975,101484,92    Leo,,11.679742,21.35273,82.7815,5.26,0.67,K1III,-76.82833,6.456703,30.141479
58082,103462,,,11.911816,-25.713887,87.7193,5.26,0.545,G8III,-79.011474,1.824414,-38.059386
67703,120642,,,13.868021,-52.81153,79.6813,5.26,0.753,B9Vn,-42.51707,-22.626012,-63.478425
69068,123782,13    Boo,,14.138145,49.458167,168.3502,5.26,-0.871,M2III,-92.727228,-58.104765,127.934546
75828,137709,,,15.490075,-46.732704,335.5705,5.26,-2.369,K4III,-140.489282,-182.107466,-244.350209
76425,139195,16    Ser,,15.608216,10.010176,70.8717,5.26,1.008,K0p,-40.901675,-56.551742,12.31915
80161,148293,,,16.363536,69.109391,89.9281,5.26,0.491,K2III,-13.321908,-29.168778,84.016424
93256,176527,,,18.995966,26.230404,99.2063,5.26,0.277,K2III,22.941617,-85.982231,43.847296
108924,209772,18    Cep,,22.064709,63.11992,130.039,5.26,-0.31,M5III,51.407668,-28.530067,115.988875
6999,9057,49    And,,1.501695,47.007274,90.1713,5.27,0.495,K0III,56.797277,23.555739,65.954848
9727,12230,47    Cas,,2.085315,77.281341,33.1565,5.27,2.667,F0Vn,6.238652,3.790315,32.342708
10320,13709,Mu  For,,2.21513,-30.723825,98.2318,5.27,0.309,A0V,70.638004,46.271701,-50.186714
11738,15694,,,2.525027,2.267182,140.8451,5.27,-0.474,K3III,111.088924,86.403787,5.571765
11757,16522,Mu  Hyi,,2.527834,-79.109382,87.0322,5.27,0.572,G4III,12.971865,10.105208,-85.464589
15627,20756,61Tau1Ari,,3.353784,21.147086,156.0062,5.27,-0.696,B5IV,92.927779,111.95896,56.281371
20641,27946,67Kap2Tau,,4.423614,22.199998,45.3926,5.27,1.985,A7V,16.856604,38.499384,17.151282
30073,44112,7    Mon,,6.328555,-7.822908,267.3797,5.27,-1.866,B2.5V,-22.756702,263.912268,-36.393538
32537,49591,,,6.789278,-37.929698,99.4036,5.27,0.283,B8/B9V,-16.086272,76.738558,-61.103068
36760,60107,68    Gem,,7.560134,15.826662,129.8701,5.27,-0.298,A1Vn,-49.626443,114.668934,35.419238
42129,73390,,,8.587658,-58.224735,274.7253,5.27,-1.924,B3V+...,-90.678285,112.721332,-233.54966
48682,85795,31    UMa,,9.928612,49.819843,63.7755,5.27,1.247,A3III,-35.244052,21.2361,48.725685
50070,88824,,,10.223016,-51.232971,51.8941,5.27,1.694,A7V,-29.040743,14.577287,-40.462083
51313,91056,,,10.481274,-64.172278,813.0081,5.27,-4.28,K3Ib,-326.570058,137.149561,-731.795136
57477,102328,,,11.782116,55.62819,66.0939,5.27,1.169,K3III,-37.253358,2.127297,54.553349
62027,110432,,,12.713965,-63.058624,373.1343,5.27,-2.589,B2pe,-166.114664,-31.416038,-332.638528
65581,116870,68    Vir,,13.445325,-12.707664,134.9528,5.27,-0.381,K5III,-122.334517,-48.633025,-29.686413
72929,131430,12    Lib,,14.905592,-24.642202,127.8772,5.27,-0.264,K2/K3III,-84.19407,-80.131747,-53.318482
80057,145388,Del2Aps,,16.340795,-78.667496,187.9699,5.27,-1.1,K3III,-15.544634,-33.506284,-184.305027
83313,154029,59    Her,,17.026767,33.56827,98.8142,5.27,0.296,A3IV,-20.751945,-79.676518,54.637295
83431,153580,Eps2Ara,,17.052419,-53.237028,27.2257,5.27,3.095,F6V,-4.001009,-15.795945,-21.811057
93203,176303,11    Aql,,18.984928,13.622245,48.4262,5.27,1.845,F8V,12.001609,-45.508133,11.405346
99968,193092,,,20.282024,40.365075,483.0918,5.27,-3.15,K5II,207.054915,-304.325105,312.876984
107843,206240,Lam Oct,,21.848413,-82.718904,125.4705,5.27,-0.223,G8/K0III+..,13.445225,-8.490741,-124.458648
109005,209960,20    Cep,,22.083469,62.785671,92.9368,5.27,0.429,K4III,37.263208,-20.441541,82.648718
109693,212710,,,22.219501,86.107955,78.6782,5.27,0.791,B9.5Vn,4.770741,-2.400035,78.496781
116957,222643,,,23.707729,-15.448033,82.7815,5.27,0.68,K3III,79.557403,-6.09936,-22.050049
7650,9774,40    Cas,,1.641926,73.04004,140.4494,5.28,-0.458,G8II-IIIvar,37.242407,17.073572,134.34105
18453,24546,43    Per,,3.94347,50.695381,37.4392,5.28,2.413,F5IV,12.160486,20.360745,28.970233
18788,25340,35    Eri,,4.025569,-1.54966,126.9036,5.28,-0.237,B5V,62.691831,110.28381,-3.431904
22040,30478,Kap Dor,,4.739205,-59.732733,67.0241,5.28,1.149,A8/A9III/IV,10.949339,31.95881,-57.887619
23871,32977,106    Tau,,5.130111,20.418379,58.1058,5.28,1.459,A5V,12.294473,53.048971,20.271519
26460,37495,Nu 2Col,,5.629061,-28.68969,40.7997,5.28,2.227,F5V,3.470279,35.6225,-19.586704
27364,38622,133    Tau,,5.795252,13.899599,194.1748,5.28,-1.161,B2IV-V,10.098737,188.218531,46.644976
29048,42042,19    Lep,,6.128233,-19.165866,257.0694,5.28,-1.77,M1III,-8.150271,242.684014,-84.396993
30953,46273,,,6.496969,-50.239085,51.4403,5.28,1.723,F2V,-4.268434,32.622416,-39.543201
32492,49229,11    CMa,,6.780859,-14.425971,243.9024,5.28,-1.656,B8/B9III,-47.952874,231.293764,-60.763169
32921,49908,36    Gem,,6.859179,21.761148,150.6024,5.28,-0.609,A2V,-31.196785,136.346914,55.834167
41003,71576,Eta Vol,,8.367918,-73.399985,116.8224,5.28,-0.058,A0/A1IV/V,-19.3897,27.164723,-111.953706
43142,74988,,,8.787496,-1.897033,123.1527,5.28,-0.172,A3V,-82.060218,91.739264,-4.076776
45455,79354,17    UMa,,9.263832,56.741406,220.7506,5.28,-1.44,K5III,-91.308815,79.492738,184.592291
45581,80951,,,9.290334,-74.894313,107.5269,5.28,0.122,A1V,-21.261613,18.252461,-103.811593
47300,83287,42    Lyn,,9.639383,40.239793,37.5799,5.28,2.405,F0V,-23.380479,16.621334,24.276147
57371,102232,,,11.762216,-45.690134,211.8644,5.28,-1.35,B6III,-147.708706,9.207111,-151.604265
58587,104337,,,12.014211,-19.658982,970.8738,5.28,-4.656,B2IV,-914.276837,-3.401513,-326.622513
60122,107274,3    CVn,,12.330199,48.984148,180.8318,5.28,-1.006,M0III,-118.230996,-10.246066,136.442718
74596,135502,48Chi Boo,,15.241435,29.164295,77.3994,5.28,0.836,A2V,-44.677089,-50.714548,37.717863
80645,147787,Iot TrA,,16.465918,-64.057942,38.8048,5.28,2.336,F4IV,-6.635916,-15.624846,-34.894668
81437,150449,,,16.633462,56.01554,83.0565,5.28,0.683,K1III,-16.257197,-43.486338,68.869412
85389,157661,,,17.447772,-45.84303,194.9318,5.28,-1.169,B8V,-19.56392,-134.377925,-139.85064
91014,171034,,,18.566046,-33.01656,404.8583,5.28,-2.757,B2III/IV,50.123656,-335.758289,-220.59978
94834,180868,25Ome1Aql,,19.296944,11.595422,127.2265,5.28,-0.243,F0IV,41.508295,-117.514516,25.572457
96957,186203,47Chi Aql,,19.709447,11.826583,261.7801,5.28,-1.81,F3V:+...,110.878448,-230.98954,53.65184
98103,188728,61Phi Aql,,19.937292,11.423721,67.2948,5.28,1.14,A1IV,32.038499,-57.657969,13.328573
100195,193150,7Sig Cap,,20.323223,-19.118533,343.6426,5.28,-2.401,K2III,185.528896,-266.461007,-112.551009
110618,211998,Nu  Ind,,22.409764,-72.255412,28.7026,5.28,2.99,A3V: + F9V,8.001105,-3.536637,-27.337277
117218,223024,107    Aqr,,23.766922,-18.67834,73.2064,5.28,0.957,F2:V+...,69.221637,-4.229112,-23.444701
814,636,Gam3Oct,,0.167293,-82.224047,78.064,5.29,0.828,K1/K2III,10.551931,0.46238,-77.346312
983,787,,,0.202773,-17.938278,190.8397,5.29,-1.113,K4III,181.306922,9.633925,-58.777132
8209,10830,Eps Scl,,1.760763,-25.05261,28.1136,5.29,3.045,F2IV,22.810411,11.328887,-11.904768
9312,11946,,,1.993892,64.621602,75.3012,5.29,0.906,A0Vn,27.975582,16.092191,68.034445
10793,14252,10    Tri,,2.315831,28.642674,115.4734,5.29,-0.022,A2V,83.280388,57.746692,55.351685
11021,14652,69    Cet,,2.36573,0.395675,330.033,5.29,-2.303,M2III,268.725746,191.580781,2.279138
11486,15257,12    Tri,,2.469439,29.66933,49.8256,5.29,1.803,F0III,34.556488,26.079526,24.663244
19719,26690,46    Tau,,4.225862,7.716045,36.3372,5.29,2.488,F3V...,16.129791,32.193511,4.878772
20704,27971,,,4.435084,31.438911,77.6398,5.29,0.84,K1III,26.386154,60.760228,40.49621
22287,30121,4    Cam,,4.800069,56.757183,52.7704,5.29,1.678,A3m,8.938764,27.512543,44.134925
24873,34863,7Nu  Lep,,5.333062,-12.315585,102.2495,5.29,0.242,B7/B8V,17.353854,98.377746,-21.809455
26868,38170,,,5.704221,-34.667812,131.406,5.29,-0.303,B9/B9.5V,8.360558,107.753065,-74.746219
27947,40292,,,5.913916,-52.635481,34.6981,5.29,2.588,F0Ve...,0.474544,21.052513,-27.577916
33316,51283,,,6.929702,-22.941439,100000,5.29,-14.71,B2/B3III,-22193.72362,89376.0342,-38979.00988
35427,57146,,,7.314243,-26.585854,384.6154,5.29,-2.635,G2II,-116.02042,323.789535,-172.130257
48390,85376,22    Leo,,9.864732,24.395369,41.4594,5.29,2.202,A5IV,-32.010267,20.024776,17.124003
60904,108662,17    Com,,12.481863,25.912852,72.8863,5.29,0.977,A0p,-65.037311,-8.248342,31.851561
69612,124679,15    Boo,,14.247458,10.10061,81.2348,5.29,0.741,K1III,-66.527098,-44.387977,14.246759
89439,167264,15    Sgr,,18.253585,-20.72827,100000,5.29,-14.71,B0/1Ia/ab,6204.552484,-93320.92013,-35393.6348
92824,164461,Chi Oct,,18.91323,-87.605843,78.7402,5.29,0.809,K3III,0.778828,-3.195753,-78.671771
105898,204411,,,21.447668,48.835168,126.1034,5.29,-0.214,A6pe...,65.153633,-51.427385,94.932957
106327,204783,Xi  Gru,,21.534965,-41.17931,142.8571,5.29,-0.485,K0III,85.898314,-64.671493,-94.059599
107472,207089,12    Peg,,21.767879,22.94888,427.3504,5.29,-2.864,K0Ib,328.225373,-217.097859,166.628017
108991,209625,32    Aqr,,22.079839,-0.906343,68.1199,5.29,1.124,A5m,59.685232,-32.815501,-1.077525
3231,3817,32    And,,0.68533,39.458664,108.8139,5.3,0.117,G8III,82.664742,14.992827,69.15353
12225,16555,Eta Hor,,2.623425,-52.543086,45.5581,5.3,2.007,A6V,21.424846,17.568246,-36.164495
12489,16628,33    Ari,,2.678075,27.060943,70.9723,5.3,1.045,A3V,48.29444,40.770297,32.288063
16499,21770,36    Per,,3.540631,46.056862,36.324,5.3,2.499,F4IIIvar,15.131193,20.159756,26.154012
21914,30185,Lam Pic,,4.712899,-50.481334,114.8106,5.3,0,K0/K1III,24.154429,68.948883,-88.566919
21928,29722,59    Per,,4.715089,43.365138,73.9645,5.3,0.955,A1Vn,17.748971,50.757956,50.787432
23467,33285,Bet Men,,5.045279,-71.3143,243.309,5.3,-1.631,G8III,19.281162,75.528226,-230.484154
32411,49048,,,6.766499,-14.796127,130.039,5.3,-0.27,A1IV/V,-25.060473,123.203928,-33.20937
34802,55719,,,7.204392,-40.498808,126.1034,5.3,-0.204,A3p...,-29.736945,91.164205,-81.895711
37704,62285,76    Gem,,7.735254,25.784159,194.5525,5.3,-1.145,K5III,-76.874205,157.414528,84.626879
38962,65345,14    CMi,,7.972404,2.224767,74.0741,5.3,0.952,K0III,-36.545256,64.367761,2.875554
39780,67228,10Mu 2Cnc,,8.129404,21.581816,23.2883,5.3,3.464,G2IV,-11.456683,18.376558,8.566004
43305,75333,14    Hya,,8.822702,-3.443023,138.1215,5.3,-0.401,B9MNp...,-92.862014,101.909122,-8.295034
45290,79158,36    Lyn,,9.230059,43.217825,178.2531,5.3,-0.955,B8IIIMNp,-97.217805,86.159796,122.063191
47479,84121,,,9.678494,-57.983553,72.5689,5.3,0.996,A3IV,-31.583668,21.969775,-61.53093
49809,88215,,,10.168302,-12.815923,27.7393,5.3,3.085,F2/F3IV/V,-23.997614,12.479314,-6.153163
56034,99787,57    UMa,,11.484481,39.336974,65.2316,5.3,1.228,A2V,-49.993289,6.788525,41.348952
85084,157236,43    Oph,,17.389331,-28.142831,251.2563,5.3,-1.701,K4/K5III,-35.269335,-218.725967,-118.510297
89773,168532,105    Her,,18.319633,24.446059,298.5075,5.3,-2.075,K4II SB,22.713169,-270.795698,123.533212
96808,185644,54    Sgr,,19.678717,-16.293268,73.7463,5.3,0.961,K1III,30.116866,-64.057413,-20.689668
98421,189118,The2Sgr,,19.997595,-34.697799,48.4966,5.3,1.871,A4/A5IV,19.914352,-34.542791,-27.606498
99951,192944,24    Vul,,20.279746,24.671102,134.2282,5.3,-0.339,G8III,68.55387,-100.888385,56.028088
100541,194013,,,20.386304,5.342987,75.5858,5.3,0.908,G8III-IV,44.016525,-61.042641,7.038359
103511,199697,33    Vul,,20.971209,22.325908,138.6963,5.3,-0.41,K4III,90.034792,-91.402412,52.687089
103569,199766,1Eps Equ,,20.984577,4.293481,54.0833,5.3,1.635,F5III...,37.981167,-38.289132,4.048973
104365,201184,25Chi Cap,,21.142673,-21.193669,55.1268,5.3,1.593,A0V,37.675815,-34.961419,-19.929487
105942,204403,70    Cyg,,21.455935,37.116798,400,5.3,-2.71,B3V,250.793306,-197.078423,241.376613
107151,206487,7    Peg,,21.704292,5.680137,223.7136,5.3,-1.448,M2III,183.604515,-125.884361,22.142003
114200,218452,4    And,,23.127575,46.387231,106.9519,5.3,0.154,K5III,71.857434,-16.70375,77.435078
